month_year,zip,park_n_rec_event_count(0-3),park_n_rec_event_count(4-6),park_n_rec_event_count(7-9),park_n_rec_event_count(>9),eviction_count(0-8),eviction_count(9-16),eviction_count(17-24),eviction_count(>24),building_complaint_count(0-34),building_complaint_count(35-68),building_complaint_count(69-102),building_complaint_count(>102),construction_job_count(0-45),construction_job_count(46-90),construction_job_count(91-135),construction_job_count(>135),car_accident_count(0-26),car_accident_count(27-52),car_accident_count(53-78),car_accident_count(>78)
2019-03,11215,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2019-03,11215,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2019-04,10040,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2019-04,10040,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2019-04,10473,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2019-04,10473,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2019-04,11201,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2019-04,11201,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2019-04,11203,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2019-04,11203,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2019-04,11215,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2019-04,11215,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2019-05,10040,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2019-05,10040,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2019-05,10473,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2019-05,10473,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2019-05,11201,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2019-05,11201,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2019-05,11203,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
2019-05,11203,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2019-06,10307,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2019-06,10307,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2019-06,10473,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2019-06,10473,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2019-06,11201,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2019-06,11201,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2019-06,11203,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2019-06,11203,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2019-06,11215,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2019-06,11215,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2019-07,10307,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2019-07,10307,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2019-07,11203,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2019-07,11203,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
2019-07,11215,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2019-07,11215,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2019-08,10307,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2019-08,10307,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2019-08,11203,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2019-08,11203,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2019-08,11215,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2019-08,11215,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2019-09,11203,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2019-09,11203,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2019-09,11215,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2019-09,11215,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2019-10,11203,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2019-10,11203,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2019-11,11203,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2019-11,11203,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2019-12,11203,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2019-12,11203,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
